label|text
ISFP|All I can control is my response to input. If you come around me and tell me bad news all the time, I can say, 'You know what? I don't want to hear it.'
ISFP|Dancing's part of my soul. I enjoy it, it makes people happy, and it makes me happy.
ISFP|I'm a big mush ball, which is just part of my personality.
ISFP|I'll never try to put on a fake image. I'm just Zac.
ISFP|I don't judge anyone and I never have.
ISFP|Every day is a new experience and I take it as it comes.
ISFP|Nicole Kidman is fun to work with. ... When we were acting together we went with the moment.
ISFP|I love football. I love being in front of that crowd performing. I think that's where I feel safest, actually, believe it or not.
ISFP|I'm a big fan of tattos. Each one has a meaning.
ISFP|I've always loved clothes and liked to dress up.
ISFP|I've never wanted to be a manager. It's not a passion of mine.
ISFP|I'm superopinionated about what I do and don't like.
ISFP|Acting isn't for me. I don't like being told what to do. I'm more interested in ... design, more visually driven.
ISFP|She's very feminine. ... She loves fashion and music and art and film, and she is able to combine them in a way that all seems natural. I'm sure she works quite hard, but it all seems effortless.
ISFP|She doesn't have that gritty hunger to prove what she knows.
ISFP|You want to protect her. She sees the world a certain way, and you don't want the world to let her down.
ISFP|There is no definition of beauty, but when you can see someone's spirit coming through, something unexplainable, that's beautiful to me.
ISFP|Love is the hardest habit to break, and the most difficult to satisfy.
ISFP|Tattoos are like stories - they're symbolic of the important moments in your life. Sitting down, talking about where you got each tattoo and what it symbolizes, is really beautiful.
ISFP|A common misperception about me is that I can't possibly be shy and do what I do. I have confidence about certain things and not about others.
ISFP|I'd rather be naked in a room of 300 people than talking in front of them.
ISFP|There's a lot of jargon that's a bunch of horseshit. I just like what I like.
ISFP|As an artist you just go with your heart. ... That's pretty much the goal of any artist, I think: To follow his heart.
ISFP|Everything happens for a reason, no matter if it's good or bad. There is no point in trying to change it.
ISFP|People should just hear the title of an album and go out and ... experience it for themselves. ... You shouldn't really have to explain it. You should be able to hear it, and it either moves you or it doesn't.
ISFP|The key moments in a performance are when you're singing and going back to the place where you wrote those lyrics. ... You're actually feeling where it came from.
ISFP|I wouldn't say I'm a heavy guy. I just feel what I feel.
ISFP|I never try to overthink things.
ISFP|Wherever you are, different places, different people - you've just got to roll with it.
ISFP|It tripped me up because to me, she is just granny, but to all these countries, she is the queen.
ISFP|William is dutiful and proper while Harry is volatile and carefree.
ISFP|Harry's the naughty one, just like me.
ISFP|I often choose to perceive the light of a new day as the rebirth of the untouched, the inexperienced and the innocent.
ISFP|It is wonderful to pretend that everything begins anew each day.
ISFP|It was my own will to sort of shape my life that way, being physically active and challenging yourself in that sense. ... That's sort of my destiny.
ISFP|I like people who have their own quirky style.
ISFP|I try to be ... soulful and ... true to real life.
ISFP|I'm a bit of a dreamer. I don't really have any boundaries. If I want something, I chase after it.
ISFP|You either can write a song or you can't. It just comes out somehow.
ISFP|With any art there are no rules.
ISFP|She furthers the idea of non-conformity ... and not boxing herself in for future pursuits.
ISFP|Sometimes you've just got to put your pride aside and be quiet so that you can absorb not only what a person is saying but how they are saying it - their energy, their body language. It's all for a reason.
ISFP|I am a sensitive person, so I want to be with sensitive people.
ISFP|Fashion and music are like time and space. Without time there is no space ... without fashion there is no music. What are you going to wear in your video? What are you going to listen to going down the runway? It's the same thing.
ISFP|His personal bible is Paulo Coelho's 'The Alchemist.'
ISFP|He is a visual person, a kind of intelligence that isn't celebrated in most schools.
INFP|My heart is at once haughty and tender and my character effeminate, yet invincible.
INFP|When under stress I thought of the books I had read and applied them to myself. I imagined I was one of the characters and soon found myself in made-up circumstances which were most agreeable to my inclinations.
INFP|Reason is greatly indebted to passion. The human race would long since have ceased to be, had its preservation depended only on reason.
INFP|To pace about, looking to obtain status, looking to attain 'importance' - I can think of nothing more ridiculous.
INFP|Whatever you do, never lose your fondness of walking. I walk myself into my daily well-being, and I walk out of all illness. I have walked myself into my best thoughts, and I know of no thought so heavy that one cannot outwalk it.
INFP|Physicists, by and large, are Platonists who seek reality in the archetypes behind the scenes. Non-scientists, by and large, are Kierkegaardians for whom the subjectivity of life and thought is more real than scientific models.
INFP|We used to wonder where war lived, what it was that made it so vile. And now we realize that we know where it lives: Inside ourselves.
INFP|Nobody realizes that some people expend tremendous energy merely to be normal.
INFP|To be happy, we must not be too concerned with others.
INFP|While Sartre could separate the world of ideas from his personal friendship, Camus ... believed friendship was essential and united people together in the struggle for a better world.
INFP|I had the lonely child's habit of making up stories and holding conversations with imaginary persons.
INFP|From ... the age of five or six, I knew that when I grew up I should be a writer. ... I tried to abandon this idea, but I did so with the consciousness that I was outraging my true nature and that sooner or later I should have to settle down and write books.
INFP|What I have most wanted to do ... is to make political writing into an art. My starting point is always a feeling of partisanship, a sense of injustice.
INFP|Politically I would describe myself as a 'conservative Trotskist.'
INFP|I am a mere individual ... with intense feelings more than ideas.
INFP|It is difficult for me to say anything about my work without saying too much: the attempt to say a few words opens a floodgate of excitement.
INFP|The most improper job of any man ... is bossing other men. Not one in a million is fit for it, and least of all those who seek the opportunity.
INFP|I often long to work at my nonsense fairy language and don't let myself 'cause though I love it so it does seem such a mad hobby!
INFP|C.S. Lewis was for long my only audience. Only from him did I ever get the idea that my 'stuff' could be more than a private hobby.
INFP|There is in me ... a distaste for all that is public, all that belongs to the collective.
INFP|I have a boorish inaptitude for formality.
INFP|It is ridiculous to be concerned about being grown up and to admire the grown up because it is grown up.
INFP|Friendship arises ... when two people discover that they have in common some ... interest or taste ...which, till that moment, each believed to be his own unique treasure.
INFP|When C.S. Lewis got his first look at Tolkien's fiction ... he reacted with spontaneous and generous delight.
INFP|My own brain is to me the most unaccountable of machinery - always buzzing, humming, soaring roaring diving, and then buried in mud. And why? What's this passion for?
INFP|The art of writing is imagining that one is not oneself, but somebody different.
INFP|Each has his past shut in him like the leaves of a book known to him by his heart, and his friends can only read the title.
INFP|The eyes of others are our prisons; their thoughts our cages.
INFP|If you do not tell the truth about yourself you cannot tell it about other people.
INFP|There's a time ... to be totally in quiet listening mode when somebody else's mind is open to you.
INFP|Never start a war. ... The USA should only go to war because we have to. And if you live by that guidance, you'll never have veterans throwing away their medals or standing up in protest.
INFP|Once you get to know him he is really a warm and open and funny human being.
INFP|No one can tell him what to do. You can suggest it, and maybe he'll do it and maybe he won't. But he is not going to surrender that personal autonomy that is the core of his integrity.
INFP|Destroy him before he becomes another Ralph Nader.
INFP|One sees well only with the heart. What is essential is invisible to the eye.
INFP|If you want to build a ship, don't drum up the men to gather wood, divide the work and give orders. Instead, teach them to yearn for the vast and endless sea.
INFP|From his wife I learned that his preoccupation with flight was really an act of evasion, an attempt to escape from the world.
INFP|Even now when I see my name in the paper, I feel that the world is intruding unduly on my privacy. I ought to be anonymous.
INFP|Sarcasm, directed into the blue in the hope of hitting the person you want, may not be effective, but it does relieve the feelings.
INFP|There are people who keep thermometers shut up indoors, which is both cruel and unnecessary. When you complain that the library is a little chilly ... they look at the thermometer ... and say, 'Oh no; I don't think so. It's sixty-five.' As if anybody wanted a thermometer to know if a room were cold or not.
INFP|Doing everything myself kept the strip very honest and personal - everything having to do with Calvin and Hobbes expressed my own ideas, my own values, my own way.
INFP|I was not prepared for the ... attention that comes with being famous. ... Besides disliking the diminishment of privacy and the inhibiting quality of feeling watched. ... I didn't see how I could write honestly without seclusion.
INFP|Weekends don't count unless you spend them doing something completely pointless.
INFP|The wizards represent all that the normal person most fears: They are plainly outcasts and comfortable with being so.
INFP|Nothing is more unnerving to the truly conventional than the unashamed misfit!
INFP|Unlike any other creature on this planet, humans can ... think themselves into other people's places.
INFP|You can achieve nothing if you forsake yourself.
INFP|In this love you are like a knife, with which I explore myself.
INFP|We humans are as forlorn as children lost in the woods.
INFP|People are quite different. What grips me need hardly touch you at all. ... What is innocence in you may be guilt in me. ... What has no consequences for you may be the last nail in my coffin.
INFP|Growing up, my father asserted that I had no business sense, that I had lofty ideas in my head, and the like.
INFP|You do not need to leave your room. ... Simply ... be quiet and the world will freely offer itself to you. ... It has no choice.
INFP|They who dream by day are cognizant of many things which escape those who dream only by night.
INFP null
INFP|Science has not yet taught us if madness is or is not the sublimity of the intelligence.
INFP|With me poetry has not been a purpose, but a passion.
INFP|Everything about him suggests introversion, self-immersion, mood, mystery. Everything suggests a man seeking his own soul.
INFP|He who reigns within himself and rules passions, desires, and fears is more than a king.
INFP|Let truth and falsehood grapple. ... Truth is strong.
INFP|The mind is its own place, and in itself can make a heaven of hell, a hell of heaven.
INFP|A truth that's told with bad intent beats all the lies you can invent.
INFP|To generalize is to be an idiot. To particularize is the alone distinction of merit - general knowledges are those knowledges that idiots possess.
INFP|When I tell any truth it is not for the sake of convincing those who do not know it but for the sake of defending those who do.
INFP|All deities reside in the human breast.
INFP|The good man, though a slave, is free; the wicked, though he reigns, is a slave, and not the slave of a single man, but - what is worse - the slave of as many masters as he has vices.
INFP|God did not intend that man should have power over his fellow man.
INFP|Augustine ... did not materialize with a fixed doctrine but spent his life struggling towards some kind of personal truth.
INFP|Some good must come by clinging to what is right.
INFP|Aren't the wise ones, those who never do anything foolish, even more foolish?
INFP|What a mystery life is; and love is a mystery within a mystery.
INFP|My existence is not without reason! I know that I could be a quite different person! ... There is something inside me, but what can it be?
INFP|For my part I know nothing with any certainty, but the sight of the stars makes me dream.
INFP|My God, how beautiful Shakespeare is. ... His language and method are like a brush trembling with excitement and ecstasy.
INFP|If you looked down to the bottom of my soul, you would understand fully the source of my longing and - pity me.
INFP|Even the open, transparent lake has its unknown depths.
INFP|The whole world is a series of miracles, but we're so used to them we call them ordinary things.
INFP|His novels stand in such a physical relationship to his own self that their conception is not so much a production as it is an amputation.
INFP|Throughout his life he remained an outsider, and it was probably this that enabled him to empathize with many of the losers who appear in his stories.
INFP|To thine own self be true.
INFP|Shakespeare hits upon a striking peculiarity of sentiment, adapted uniquely to each character ... as if by inspiration.
INFP|The verbal poetical texture of Shakespeare is the greatest the world has known.
INFP|The blade itself incites to violence.
INFP|Hateful to me ... is that man who hides one thing in his heart and speaks another.
INFP|Evidently, what fascinates Homer about ... language is not its instrumental precision but its descriptive richness.
INFP|For while Homer handles irrationalities, he disguises them behind other good qualities, so as to allow them to exist. ... This is the excellence of Homer's style.
INFP|Philologists who use their knowledge to pick Homer apart practice a learned barbarism.
INFP|Goethe was a genius who fought a battle with himself to try and surpass the genius of Homer.
INFP|In my imagination, I can come up with anything that I want. I can make things very large and very colorful.
INFP|My own heroes are the dreamers, those ... who tried to make the world a better place. ... Some failed ... but it is the effort that's heroic, as I see it.
INFP|The horrors of human history derive not from orcs and Dark Lords, but from within ourselves. We are the monsters, and the heroes too. Each of us has it within himself.
INFP|Tolkien has been a huge influence on me.
INFP|No one thinks like this guy. ... Reading him you go: ... 'How did that ... ever come into anybody's head?' George's stuff is fluid and funky, weird and kinky, but also ... profound with weight and import.
INFP|If everyone demanded peace instead of another television set, then there'd be peace.
INFP|Either I'm a genius or I'm mad, which is it? ... I can't be mad because nobody's put me away; therefore I'm a genius. ... If there's such a thing as genius - I am one. And if there isn't, I don't care.
INFP|Reality leaves a lot to the imagination.
INFP|Supposedly schools don't want artists. Even in art school, they tried to turn me into a teacher. They try to discourage you from painting.
INFP|I was very keen on Lewis Carroll's 'Alice in Wonderland.'
INFP|If you play with the same person all the time ... it comes to a time when you know every move and you have to find somebody else to play with.
INFP|We all looked up to John. He was ... very much the leader; he was ... the smartest and all that kind of thing.
INFP|When others demand that we become the people they want us to be, they force us to destroy the person we really are. ... The most loving parents and relatives commit this murder with smiles on their faces.
INFP|In society you trade in your reality for a role. You trade in your senses for an act. You give up your ability to feel and in exchange, put on a mask.
INFP|There can't be any large-scale revolution until there's a personal revolution, on an individual level. It's got to happen inside first.
INFP|I knew I was different. I thought that I might be gay or something because I couldn't identify with any of the guys at all. None of them liked art or music, they just wanted to fight and get laid.
INFP|My youth gave me this real hatred for the average American macho male.
INFP|I would like to get rid of the homophobes, sexists, and racists in our audience. I know they're out there and it really bothers me.
INFP|I just can't believe anyone would start a band just to make the scene and be cool and have chicks. I just can't believe it.
INFP|I prefer to think of everyone as an individual.
INFP|I like to think that Joy Division doesn't belong to any category.
INFP|Tributes paint Curtis as a lost prophet; as someone more sensitive, braver, and perhaps closer to God or godlessness than the rest of us; as if he'd held up his cracked mirror to show us how hopeless, meaningless and inhuman our world had become.
INFP|My whole life I've played music for my own personal enjoyment and the idea of it becoming a machine or a business is just horrible.
INFP|If I thought I was a role model, I'd kill myself.
INFP|All punk means to me is: Not compromising and not doing things that you don't want to do.
INFP|When I read Kafka for the first time, the narrator's voice was mine. I was the narrator. ... I read and read again all of his books.
INFP|I have a problem when people say something's real or not real, or normal or abnormal. The meaning of those words for me is very personal and subjective.
INFP|One person's craziness is another person's reality.
INFP|I always liked strange characters.
INFP|The thing with him is that he really just focuses on his actors. If the actor says, 'No, I don't feel that's right for the character,' then he takes that so seriously - and not many directors do that in the same way.
INFP|The characters I've played, that I've responded to, there has been a lost-soul quality to them.
INFP|If there's any message to my work, it is ... that it's okay to be different.
INFP|In my career I am doing things that are true to me.
INFP|People say I make strange choices, but they're not strange for me. My sickness is that I'm fascinated by ... what's underneath the surface, by the worlds inside people.
INFP|The only thing I have a problem with is being labeled.
INFP|I've always been in my own world.
INFP|My imagination was my savior in my childhood. I was able to imagine things weren't bad, or I could go in the backyard and transform myself into an astronaut or some other character and play for hours.
INFP|When people tell me I can't do something, I've always been compelled to do it.
INFP|I was always that girl growing up who you could find dancing down supermarket aisles. It's that sense of not feeling inhibited. Dancing in supermarkets is my favorite thing.
INFP|Love is horrible. ... When you're in love, it's like a sickness. Such madness.
INFP|I always want things to be perfect, magical or exciting. Things can't be that way all the time so I'm constantly disappointed as well.
INFP|I am one of the most idiosyncratic people around.
INFP|I've looked in my diaries and I only get angry once every seven years so you're safe tonight.
INFP|I think you have to know who you are. Get to know the monster that lives in your soul. Dive deep into your soul and explore it.
INFP|Tori Amos ... I always respected her work a lot.
INFP|I didn't like the fact that representatives from Sony Music wanted to okay my tracks because then they're in on the songwriting. And if I start doing that, then I'm dead.
INFP|It's ok to grow up, just as long as you don't grow old.
INFP|I've always been a bit out of touch with reality.
INFP|I think I'm getting more male as I'm getting older.
INFP|The whole point of creating music for me is to give voice to things that aren't normally given voice to.
INFP|The West cannot shake its need to control the rest of the planet in any way it can. They cannot shake off this colonial attitude.
INFP|The difference between me and Bono is that he's quite happy to go and flatter people to get what he wants and he's very good at it, but I just can't do it. ... In a way it would help if I could, but I just can't. I admire the fact that Bono can, and can walk away from it smelling of roses.
INFP|Age shouldn't affect you. It's just like the size of your shoes - they don't determine how you live your life!
INFP|I'm lying in my bed and I think about life and I think about death and neither one particularly appeals to me.
INFP|I am cynical about institutions but I am affectionate about people.
INFP|Statistics always lie. ... Statistics can be made to say anything.
INFP|The Wire is one of the best shows of all time.
INFP|It makes me uncomfortable to talk about meanings. ... Because the meaning is a very personal thing, and the meaning for me is different than the meaning for someone else.
INFP|All my movies are about strange worlds that you can't go into unless you build them and film them. That's what's so important about film to me. I just like going into strange worlds.
INFP|I couldn't and wouldn't work in a studio if I didn't have final cut. ... How could anyone do that? Absolutely pure suicide. Sadness. Ridiculousness. ... Never in a million years. A person's voice is what's critical.
INFP|Spielberg is a very lucky human being, because the things he likes, millions and millions of people like. The things I like, maybe thousands and thousands of people like.
INFP|What I find patronizing is people ... stacking the deck for other people, not respecting their integrity, their difference.
INFP|When people express what is most important to them, it often comes out in cliches. That doesn't make them laughable; it's something tender about them.
INFP|Terrence Malick loves innocence and anything that celebrates it.
INFP|He's the J.D. Salinger of the movie business.
INFP|I usually accept people on the basis of their self-images, because their self-images have more to do with the way they think than their objective-images do.
INFP|'In the future everyone will be famous for fifteen minutes.' I'm bored with that line. I never use it anymore. My new line is, 'In fifteen minutes everybody will be famous.'
INFP|Being alive is so much work. ... Being born is like being kidnapped. And then sold into slavery. People are working every minute. The machinery is always going. Even when you sleep.
INFP|I've never met a person I couldn't call a beauty.
INFP|I am in a very vulnerable position, always, because I am exposing myself.
INFP|When you live in a world where normality becomes more regulated ... the need to express yourself ... becomes stronger and stronger.
INFP|The biggest prize for me in making 'Drive' was that I was able to make a film the way I wanted to make it. ... Just you, doing what you do.
INFP|Being soft and gentle ... is essentially what makes you masculine.
INFP|I've always been sensitive and had difficulty containing my feelings.
INFP|I don't believe anyone is ugly.
INFP|A street clown? A juggler? That would be cool. ... I'd go wandering and get lost for a minute, like Jack Kerouac.
INFP|The thing I get out of acting is ... inhabiting the world of the role. ... If I can keep losing myself - and finding parts of myself ... then that's all I can really ask for.
INFP|He's a serious, self-effacing young man more interested in art than adulation.
INFP|I'm always ready for my life to change. I'm always waiting for it to change.
INFP|I have a romantic soul.
INFP|Kristen Stewart will decide what she thinks of someone a lot quicker than I will. ... She's like, 'You're an idiot and I don't want to talk to you,' whereas I'm like, 'I'm an idiot too!' So I'll talk to an idiot for days before deciding.
INFP|I think it's good to live an artful life. ... I like everything I do to have some kind of meaning.
INFP|I'm not ... a big fan of having a linear answer to things.
INFP|Maybe I am weird, and that is coming through in a lot of my characters! I think with all roles, you bring 'you' to them.
INFP|He has an intensity that seems to stem from brittle vulnerability.
INFP|He's prone both to blunt honesty and to short, edgy ramblings.
INFP|People always feel compelled to sum you up, to presume that they have you and can describe you. ... There are many stories inside of me ... outside of that one flat note.
INFP|I take great pride in my soul and the consistency and longevity of my love.
INFP|I definitely identify with the characters I've played, and I really love them for the certain amount of outsider-ness about them.
INFP|With acting you are relying on and waiting on other people. ... To have another outlet that I have full creative control over is really very therapeutic.
INFP|I hated drama class because it felt like ... it was for the loud, outgoing kids. ... But I don't think acting is really about that.
INFP|I found Johnny Depp easy to talk to.
INFP|I feel like I was always embraced by fashion. Fashion embraces the weirdos.
INFP|I never felt like an insider in Hollywood in any way, shape, or form. ... It's not really my world.
INFP|I attract eccentrics.
INFP|She is noted for her quirky looks and iconic sense of style.
INFP|I would never wish my upbringing on anyone ... but I wouldn't take it back for the world.
INFP|None of the things that people say about me have anything to do with who I really am.
INFP|I think that creating different environments is an art in itself. ... Thinking of someone like Tim Burton and his films - he has had his own singular vision.
INFP|I'm not great at communicating my vision - I think I use fragments instead of full sentences. Or when I try to explain ... it comes out wrong.
INFP|Robert Altman told me that as a person I disappear in a way. On film, I'm very mysterious, but in life ... I don't put forth a lot.
INFP|I like to investigate all different kinds of people ... and find out what makes them who they are. I try to ... understand each person.
INFP|I have odd taste - it doesn't appeal to a lot of other people. I just like what I like.
INFP|Leigh has spent her entire career engaged in fearless adventures with disturbed, damaged, or at the very least, strange characters.
INFP|It's not really hard to be expository on stage or to be shameless about how I feel ... because that's the way I am in life.
INFP|I knew I'd become so famous I'd have to move to a home that had a gate. But that pearl of possibility that lives in your heart ... is so different from everything else that you have to pursue it.
INFP|I'm vulnerable and goofy and dopey.
INFP|I want to show women I'm not like every other guy. Because I hate other men.
INFP|Mayer has a childlike lucidity about him, as if he never outgrew the candor and wonder that comes with being 12 years old.
INFP|As a writer, you are often told: 'Write about what you know.' But Kafka didn't. Gogol didn't. Did Shakespeare write only what he knew? Did Camus? Our own selves are limitless.
INFP|I've never really felt a strong line ... between childhood and adulthood. ... I don't know if I'm missing some big thing that happened to all adults that skipped me. I somehow doubt it.
INFP|The world demands ... business ... customer service ... they want your heart. ... Our society asks for the segregation of self.
INFP|My work is obviously personal - it's through me, it's my imagination, it's my emotions, I feel very, very connected to it.
INFP|Spektor's music is in no way 'affected.' She really is like that: funny, friendly, brainy, sincere, scatty and disconcertingly girlish.
INFP|The one thing you have is your uniqueness.
INFP|Cool, to me, is following what you believe in.
INFP|Though some of the things I do can come across nerdy or unprofessional, it's at least true to me.
INFP|The only thing you can rely on is not being false. That's really my only rule.
INFP|He is a sensitive soul.
INFP|Decisions which result in human suffering should never have empathy removed from the equation. ... Those ... who lack empathy should not be permitted to have any power.
INFP|Empathy seems to be seen as a weakness. We condition people to withdraw it to succeed. But really, it needs to be re-seen as a strength again if there is to be any kind of hope in the world.
INFP|I tend to be a bit quiet, a touch avoidant. ... I never dreamed about being in a limo or being backstage with loads of girls. I only visualized playing very well and enjoying it.
INFP|I dread any competitiveness. I find it completely inhibiting.
INFP|I am a fragile flower.
INFP|He's a seriously emotional soul.
INFP|I think I'm rather more of a lion, circa 20 or 30 AD, when Christians were in plentiful supply. I've always thought of Hugh as a panda, probably because he's not naturally aggressive.
INFP|He is given to long answers that deviate from the question and frequently end with him asking questions of himself.
INFP|Spending time alone led the young Laurie to develop a vivid fantasy life, which he says made it extremely easy to imagine himself in other lives. It's something which still accompanies him today and he says he doesn't know what he would do without it.
INFP|With movies, what I really loved was moments and tones and feelings in a scene, and I loved creating those.
INFP|I never viewed money as being 'my money,' I always saw it as 'the money.' ... If it pools up around me then it needs to be flushed back out into the system.
INFP|There's been a lot of simple vilification of right-wing people. It's really easy to say, ... 'You're anti-this and that, and I hate you.' But to me, it's more interesting to say, 'What is this person like and how do they really think?'
INFP|When I read that the foundations of capitalism are shattering, I'm like: 'Maybe we need that. Maybe we need some time where we're walking around with a donkey with pots clanging on the sides.'
INFP|He has a genial stage presence, and a starkly honest style that blends relentless self-deprecation with a genuine sense of wonder at the world.
INFP|I just want to do things that scratch an itch for me. That itch is often something that feels wrong.
INFP|I really like people, but I also have a deep discomfort with being in society.
INFP|Damaged people are very interesting.
INFP|Cynicism masquerades as wisdom, but it is the furthest thing from it. Because cynics don't learn anything. Because cynicism is a self-imposed blindness, a rejection of the world.
INFP|He's able to create his own universe. ... Somehow he has managed to create a fake world that has impacted and found standing in the real world.
INFP|I live in my own little world ... hoping that every once in while, something really beautiful will gleam out like a penny in the sand. ... That's what I live for.
INFP|My love of gothic ideas ... seems inborn; I loved Shakespeare's 'Macbeth' and Poe's short stories from the first page of them I turned.
INFP|As a kid ... I cared about the dark side of things. I had no interest in comedy, I still don't. That's more Penn's thing.
INFP|The thing I dislike most in magic is piracy. I know how many years can go into one beautiful idea. And to see somebody simply lift that idea (invariably doing it badly or insincerely) makes my blood boil.
INFP|Penn and Teller appear utterly incompatible: the tall shouty one who thinks and laughs; the small quiet one who feels and cries.
INFP|I am myself, and if I have to hit my head against a brick wall to remain myself, I will do it.
INFP|I have always had an unwavering curiosity about people - what they feel ... how they're motivated. ... I have always made it my business to find out. ... I am endlessly absorbed by human motivations.
INFP|I'm determined to know ... the quirks that people have. I have tried to ... learn their potential for loving, for hating ... how they were truly constituted.
INFP|The military ... wants the same predictability in a man as they do in a telephone or a machine gun. ... To regiment people - to make them march in step, all in uniform ... is nauseating to me.
INFP|In the company of children Brando is at ease, playful, appreciative ... a co-conspirator.
INFP|I'm discerning, but not in terms of what other people ... think. I am discerning ... in terms of my own aesthetic and what I like.
INFP|I have a strong sense of who I am but not a clear idea of where I'm going.
INFP|What else is there ... except to be true to yourself and see where it leads you?
INFP|Being human is difficult. Some people make it more difficult than others. I am one of those.
INFP|I always felt really overwhelmed ... by the desire not to end up in an office, doing something I don't believe in.
INFP|She has a quality that is hard to pin down. ... She is a person into whom you can read a lot.
INFP|She has a dreamy apartness.
INFP|I honestly have no interest in celebrity whatsoever. If anything, I always cringe at it because it takes away from what I am.
INFP|I would never know how to sell myself as a sex symbol. That's not how I'm programmed.
INFP|It's a bit of a minefield being 20 because you've got all these aspirations and ideals. Well, I had.
INFP|I've always liked what Thomas More said in 'Utopia': ... Every person is allowed their own lifestyle ... but no one is allowed to stand on a soapbox and tell others that theirs is right. I thought that was brilliant.
ENFP|I was never idle long enough to do much thinking, but I felt somehow that my instincts were right.
ENFP|When the going gets weird, the weird turn pro.
ENFP|I have a theory that the truth is never told during the nine-to-five hours.
ENFP|Nixon was a man with no soul, no inner convictions, with the integrity of a hyena and the style of a poison toad. ... He was absolutely humorless.
ENFP|There was always a powerful comfort in knowing he was out there somewhere ... guzzling high-octane whiskey and railing against a world amok with complacency and hypocrisy.
ENFP|Hunter didn't have to seek out adventure, he was adventure.
ENFP|I must have a prodigious quantity of mind; it takes me as much as a week sometimes to make it up.
ENFP|I have been told that Wagner's music is better than it sounds.
ENFP|Age is an issue of mind over matter. If you don't mind, it doesn't matter.
ENFP|Giving up smoking is the easiest thing in the world. ... I've done it thousands of times.
ENFP|Who prays for Satan? Who, in eighteen centuries, has had the common humanity to pray for the one sinner that needed it most?
ENFP|The public only knows one side of Mark Twain - the amusing part. Little does it suspect that he was a man of strong convictions upon political and social questions and a moralist of no mean order.
ENFP|I have the simplest tastes. I am always satisfied with the best.
ENFP|America had often been discovered before Columbus, but it had always been hushed up.
ENFP|Consistency is the last refuge of the unimaginative.
ENFP|Art is the only serious thing in the world. And the artist is the only person who is never serious.
ENFP|A dreamer is one who can only find his way by moonlight, and his punishment is that he sees the dawn before the rest of the world.
ENFP|I can resist everything except temptation.
ENFP|I am not the captain of my soul; I am only its noisiest passenger.
ENFP|Consistency is contrary to nature, contrary to life.
ENFP|Genius is to carry the spirit of the child into old age, which means never losing your enthusiasm.
ENFP|A child-like man is not a man whose development has been arrested; on the contrary, he is a man who has given himself a chance of continuing to develop long after most adults have muffled themselves.
ENFP|He is the prophet of our present. ... Even his casual asides have a surprising relevance.
ENFP|In my writing I know that I have made a caricature out of others' academic theories but I think that caricatures are frequently good portraits.
ENFP|I am fascinated by stupidity because normal intelligence is boring. Two plus two makes four - finished. You have no possibilities! Stupidity is infinite. Two plus two can make billions of different numbers.
ENFP|Socrates ... did not write. It seems academically obvious that he perished because he did not publish!
ENFP|Umberto Eco is the owner of a large personal library of almost 30,000 books that he has not read. To him read books are far less valuable than unread ones.
ENFP|'The Satanic Verses' celebrates hybridity, impurity, intermingling, the transformation that comes of new and unexpected combinations of human beings, cultures, ideas, politics, movies, songs.
ENFP|In literature I hope to find not absolute truth but the truth of the tale, of the imagination of the heart.
ENFP|My work is a love song to our mongrel selves.
ENFP|Free speech is the whole thing, the whole ball game. Free speech is life itself.
ENFP|Every time we witness an act that we feel to be unjust and do not act, we become a party to injustice.
ENFP|Those who are repeatedly passive in the face of injustice soon find their character corroded.
ENFP|I enjoy helping people who are vulnerable.
ENFP|The only true aging is the erosion of one's ideals.
ENFP|Every time I see something terrible, it's like I see it at age 19. I keep a freshness that way.
ENFP|As a child I was very interested in books that detailed injustice and how people who are underdogs were mistreated throughout history.
ENFP|The only difference between the Republican Party and the Democratic Party is the velocity with which their knees hit the floor when the big corporations come asking.
ENFP|It's a wonder I haven't abandoned all my ideals, they seem so absurd and impractical. Yet I cling to them because I still believe, in spite of everything, that people are truly good at heart.
ENFP|During the third class my teacher had finally had enough. 'Anne Frank, as punishment for talking so much you will write an essay entitled, 'Quack, Quack, Quack, Said Miss Chatterback.''
ENFP|I read Anne Frank's diary while imprisoned on Robben Island and derived much encouragement from it.
ENFP|I'm passionate. I find if I really believe something, I want to put my entire being behind it.
ENFP|I don't like the idea of having a thick skin. I think we should be more childlike.
ENFP|I realized that corporate America was never going to step up to the plate and help society's disadvantaged by itself. Other people had to force them to do it.
ENFP|Hurricane Arianna never stops blowing. ... She has been called the most upwardly mobile Greek since Icarus.
ENFP|I do not make films primarily for children. I make them for the child in all of us, whether we be six or sixty.
ENFP|The worst of us is not without innocence. ... In my work I try to reach and speak to that innocence.
ENFP|In my work I show the fun and joy of living ... that laughter is healthy and that the human species ... is still reaching for the stars.
ENFP|Disney is a delight, someone who ... sweeps those around him along on his dream.
ENFP|I write intuitively, reflexively, as if skiing down a steep mountain slope with no time to think.
ENFP|I don't know about you, but I practice a dis-organized religion. I belong to an un-holy disorder. We call ourselves 'Our Lady of Perpetual Astonishment.'
ENFP|The only difference between Bush and Hitler is that Hitler was elected.
ENFP|Vonnegut was much like Mark Twain in outlook. He loved life and had high ideals which often caused him disappointment.
ENFP|It is beautiful that there are three hundred religions in the world; more are needed. ... Each person should have his own religion - there should be as many religions as there are people!
ENFP|Mohammedans say there is only one God and only one prophet of God, that is Muhammad. Then God seems to be very poor - just ONE prophet?
